post_num,shortcode,links,img_url,timestamp,num_comments,num_likes,caption
53,BfK7CyOnavv,https://www.instagram.com/p/BfK7CyOnavv/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/c236e6787378b5dbeab67c7292b3d3f7/5CAE85ED/t51.2885-15/e35/27580527_867826226711372_8850217006071283712_n.jpg,1518597468,1,139,. . . . تو درختــــ خوبـــــ منظر  همــه میـوه‌ ای ولیــــکن چه کنم به دستـــــ کوتـه که نمی‌رسـد به سیبتـــــ . . . #سعدی
52,BeKhYcfH9B1,https://www.instagram.com/p/BeKhYcfH9B1/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/2d504f5ba8bebfcb305dc3487b2e0633/5CAAD691/t51.2885-15/e35/26871056_187651245160349_3979260901659246592_n.jpg,1516436530,2,129,. . . . . من چه سبزم امروز . . . #شاخه #سهراب
51,BdbwitonWoM,https://www.instagram.com/p/BdbwitonWoM/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/fcf63a0e2aae68a8889bb6ffbf8a58c1/5C99FFC6/t51.2885-15/e35/26305918_1278857618924522_38720216800165888_n.jpg,1514867420,3,190,. . . . عاقبت آن سرو  سبزآ سبز خواهد گشت و  بالابال  عاقبت آن صبح خواهد رُست  نز میان باور فرتوت ما  امّا  از میان دفتر نقاشی اطفال . . . .  #شفیعی_کدکنی #طلوع #ایران
50,Bc2IAOWnFTm,https://www.instagram.com/p/Bc2IAOWnFTm/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/225988bc1665facd6280348b7b1b2d1a/5C901674/t51.2885-15/e35/25012650_133051830814315_5562088961645477888_n.jpg,1513604652,0,137,. . . . در جوی زمان ، در خواب تماشای تو می رویم. سیمای روان ، با شبنم افشان تو می شویم. پرهایم ؟ پرپر شده ام. چشم نویدم ، به نگاهی تر شده ام. این سو نه ، آن سویم. و در آن سوی نگاه ، چیزی را می بینم، چیزی را می جویم. سنگی مى شکنم، رازی با نقش تو می گویم. برگ افتاد ، نوشم باد من زنده به اندوهم. ابری رفت، من کوهم: می پایم. من بادم: می پویم. در دشت دگر ، گل افسوسی چو بروید، می آیم، می بویم . . #سهراب_سپهرى
49,Bb3wFoVn-lk,https://www.instagram.com/p/Bb3wFoVn-lk/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/b2bc734911eee8e8f537afebb8169f3b/5C8D88DE/t51.2885-15/e35/23824820_372697806506305_3449238937782976512_n.jpg,1511511739,2,125,. . . .  به مِی عمارتِ دل کن که این جهان ِ خراب بر آن سر است که از خاکِ ما بسازد خِشت... . . ‌. #حافظ
48,BbJeoqlnMLL,https://www.instagram.com/p/BbJeoqlnMLL/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/c85b79f4e3970e13c7712b36ebcd4ab4/5C92AA53/t51.2885-15/e35/23164659_275185316336363_9026903138765897728_n.jpg,1509959085,1,106,. . . . هر کسی را  چیزی به جایی می رساند . . . #کلاس_هفتمی
47,BatGawSn0Ls,https://www.instagram.com/p/BatGawSn0Ls/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/b3b4b4bc21fc1e66bf15161794996fc3/5C783FE3/t51.2885-15/e35/22802792_1466050700168598_7226926866643288064_n.jpg,1509006864,2,144,. . . . . کِشان  کِشان  به بهشتم بَرَند و من نروم!  که دل نمی کشد  ای دوست  جز بسوی توام...
46,Bad-strHkpI,https://www.instagram.com/p/Bad-strHkpI/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/6d5799d96a63cd89b8cd411ab01f9b28/5CA70DD7/t51.2885-15/e35/22708656_1227119790726746_1006680621252083712_n.jpg,1508499500,3,162,. . . . نامت هنوز هم هیجان می دهد مرا این پرچم شماست ، تکان می دهد مرا...
45,BaMP_lcnkUs,https://www.instagram.com/p/BaMP_lcnkUs/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/711ff8a29fa038eedd7cbfd44f00c5c7/5CA4956A/t51.2885-15/e35/22426761_287754951731381_7779015414708699136_n.jpg,1507904588,0,131,. . . . . نه هر درخت تحمل کند جفای خزان غلام همت سروم که این قدم دارد  ز سر غیب کس آگاه نیست قصه مخوان کدام محرم دل ره در این حرم دارد  #حافظ
44,BXWOw-HBAuJ,https://www.instagram.com/p/BXWOw-HBAuJ/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/dfe72577c014af73d8f25fb06f555c1d/5CAE0FDF/t51.2885-15/e35/20589534_108985373107533_5984679748905730048_n.jpg,1501797037,0,148,. . . . خرقـه زهد و جام مـِی  گـر چه نه درخـورهمند این همـه نقش می‌زنم  از جهتـــــــ رضــایِ تو  شــاه ‌نشین چَشــم من  تکیه گه خیال توستـــ جای دعاستــــ شاه من  بی تو مباد جـــای تــو  #یا_رضا
43,BWhU-I4hgoE,https://www.instagram.com/p/BWhU-I4hgoE/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/fc5b22979f41db0a44e65587267ca40f/5C8DC5C3/t51.2885-15/e35/20066096_710834335779029_4111599736086069248_n.jpg,1500021906,0,133,. . . .  بی تماشاگه رویش  به تماشا نرویم... . . . #سعدی
42,BVwcakzhk9a,https://www.instagram.com/p/BVwcakzhk9a/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/287bc7566dddae0d8c4c7bcbf34be66f/5CB1AF92/t51.2885-15/e35/19379406_474774102855756_700968083233177600_n.jpg,1498381642,0,122,. . . . پرتویِ نورِ رویِ تو هر نفسی به هر کسی  می رسد و نمی رسد نوبت اِتصال من  #سعدی
41,BVXsT8CBOQr,https://www.instagram.com/p/BVXsT8CBOQr/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/d74c179d737ddb116f8f53799109065b/5C975E5D/t51.2885-15/e35/19121619_1559074884112353_2840047760135159808_n.jpg,1497551115,0,118,. . . دیده بگشا نقش انسان ماند با جام تهی سوخت لاله  مُرد لیلی  خشک شد سرو سهی ز آگهی مان جهل ماند و  جهل ماند از آگهی دیده بگشا ای صنم ای ساقی مستان  علی . . . #لیلة_القدر #علی_معلم
40,BUrO-kEF_q0,https://www.instagram.com/p/BUrO-kEF_q0/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/b92317a0236ecadc6547eab7b0d7d15a/5BFE1332/t51.2885-15/e15/18646637_367632926965057_4421984708896751616_n.jpg,1496059341,0,119,پایان . . . لحظه موعود فرا رسید. متاسفانه لحظه ای رسید که من هرگز دوست نداشتم از راه برسد.  در تنهایی، مانند دیوانه ها گریه کردم. نمی توانید 25 سالی مانند این را فراموش کنید. از همه تشکر می کنم. حتی اگر این برایم راحت نباشد.  خیلی سخت است که این همه سال را در چند عبارت بیان کنم. دوست دارم آن را در یک ترانه یا شعر بگویم اما من در این کارها خوب نیستم. من تلاش کردم تا با پاهایم خودم را نشان بدهم زیرا اینطور برایم خیلی آسان تر بود.  می دانید وقتی بچه بودم، اسباب بازی محبوبم چه بود؟ فوتبال!  و هنوز هم برایم بهترین است. اما در زمان مشخصی، شما باید بزرگ شوید.  لعنت به زمان! در 17 ژوئن 2001 ما می خواستیم زمان خیلی سریع سپری شود. نمی توانستیم بیشتر از این صبر کنیم تا داور سه بار سوت بزند. حتی حالا هم وقتی به آن فکر می کنم، موهای تنم سیخ می شود.  حال زمان از راه رسیده و روی شانه های من زده  و گفته که باید بزرگ شوم. او گفت که از فردا، تو یک آدم بزرگ هستی. لباس های ورزشی و کفشت را در بیاور. از حالا یک مرد هستی و دیگر نمی توانی چمن را بو بکشی و نور خورشید را روی صورتت احساس کنی.  دیگر نمی توانید از شادی گل، لبریز رضایت بشوی.  در این چند ماه از خودم می پرسیدم که چرا باید از این رویا بیدار شوم. وقتی بچه هستید، می دانید که وقتی رویای چیزی را دارید، تا وقتی مادرتان شما را برای مدرسه از خواب بیدار نکرده، می توانید در آن زندگی کنید. شما تلاش می کنید تا با خوابیدن، به همان رویا برگردید اما هرگز این اتفاق رخ نمی دهد.  این بار دیگر رویا نبود. واقعیت بود. می خواهم این سخنرانی را به همه کودکانی که من را تشویق کردند، تقدیم کنم، آنهایی که احتمالا با من بزرگ شدند و حالا پدر هستند.  دوست دارم دوران حرفه ای ام را مانند یک داستان افسانه ای نگاه کنم و این قسمت (خداحافظی)، بدترین بخش آن است. اکنون دیگر واقعا تمام شده است. برای آخرین بار پیراهنم را از تن خارج می کنم. آن را به دقت تا می کنم؛ حتی اگر مجبور باشم بگویم که برای رفتن آماده نیستم و شاید هیچ وقت هم آماده نباشم.  اکنون از این پله ها پایین می آیم، وارد رختکن می شوم؛ جایی که وقتی یک کودک بودم، پذیرای من شد و حالا به عنوان یک مرد، آن را ترک می کنم. خوشحالم و افتخار می کنم که در همه این سال عاشق رم بودم. دوست تان دارم." . .  #francesco_totti#کاپیتان#نوستالژی#فرانچسکو_توتی
39,BUcBY03Bk6u,https://www.instagram.com/p/BUcBY03Bk6u/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/53a0e63c42320381f0371aa08c3c8eff/5C7B2F23/t51.2885-15/e35/18722249_918951954909412_8089495190332506112_n.jpg,1495548899,2,113,: . . . . در شهرم شهر پر است از سربازهای مسلح  كه به فاصله ی ده متری  دو به دو و گاهی سه به سه  در گوشه و كنارها ايستاده اند  سيناهای سر تراشيده  كه عشق به ويسواوا را  به چكمه و لباسهای خال خالی ببری معامله كرده اند  دو روز از اتمام انتخابات، گذشته است  مردم به جبر هميشگی تاريخ  به ضمير تبديل می شوند  و ضميرها  با همه ی خوبی ها و بدی هاشان  خود را  در هزارتوی مصلحت، مستتر می كنند  احساس می كنم به سردخانه ای  برای شناسايی جسدی می روم  ما بيشتر عمرمان را ترسيده ايم " ما می ترسيم پس هستيم"  ما بی هيچ جرم و گناهی می ترسيم  خوبيم و می ترسيم  خوبترينيم و می ترسيم  دمكراسی مثل پيتزا  به معده ی ما ناسازگار است  هيچ حرمتی ندارد آدمی  سبد بياور و خورشيد را به زير سبد پنهان كن  كجای شهرم؟ كجای تاريخ؟ كجای زمان؟ . . . .  #حسین_پناهی 📖 #نامه_هايی_به_آنا#انتخابات#کاشان
38,BUE8YPNlfTk,https://www.instagram.com/p/BUE8YPNlfTk/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/9ac6a7ecc24f2842b7c8ce450ef0b695/5CA53BD5/t51.2885-15/e35/18444673_226362444518298_1739854250466344960_n.jpg,1494774521,11,123,. . . .  از کنار مقبره ای میگذشتم ؛ که روی آن نوشته بود  اینجا آرامگاه مردی راستگو و سیاستمداری بزرگ است  این اولین بار بود که می دیدم  دو نفر را در یک قبر  دفن کرده اند... . . .  #وینستون_چرچیل #اردی_بهشت #حیاط_ت #ایوون
37,BTqE8_HFZM5,https://www.instagram.com/p/BTqE8_HFZM5/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/6e96ec018455d6789fb0bbdaf63b6337/5CB23BA7/t51.2885-15/e35/18252562_766681363494129_2477609918295703552_n.jpg,1493873047,5,126,🌷 . . . .  برای من که چنینم، تو جان متصلی مرا ز خود مکن ای جان جدا که میمیرم... . . . #حسین_منزوی #اردی_بهشت #حیاط_ت #شاخه
36,BTjZSenls52,https://www.instagram.com/p/BTjZSenls52/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/2d9a191a51e0aacc379bfe7e8119fadc/5C77C60C/t51.2885-15/e35/18161170_766456026891148_5663800354219753472_n.jpg,1493648828,0,111,. . . . بگذار آفتابِ من پیرهنم باشد و آســــــــمانِ من آن کهنه‌کرباسِ بی‌رنگ آسمانی از فیـروزه نیشابـور با رگـه‌های سبـزِ شاخســاران همچون فریادِ واژگونِ جنگلی در دریـاچه ا‌یی،آزاد و رَهــا همچــون آینـــــه ا‌یـــــی که تکثیرتــــــ می‌کند  #شاملو #آب_سفید #اردی_بهشت
35,BTMQYcsFCiq,https://www.instagram.com/p/BTMQYcsFCiq/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/c6c4c225e4d37338c2e31b933a425196/5CB02460/t51.2885-15/e35/18013388_1414492475239973_8321030357499510784_n.jpg,1492872406,0,110,. . . ‌باید امروز حواسم باشد  که اگر قاصدکی را دیدم ، آرزوهایم را  بدهم تا برساند به خدا ، به خدایی که خودم میدانم ، نه خدایی که برایم از خشم ، نه خدایی که برایم از قهر،  نه خدایی که برایم ز غضب ساخته اند . به خدایی که خودم میدانم ، به خدایی که دلش پروانه است ، و به مرغان مهاجر هر سال راه را میگوید،  و به باران گفته است باغها تشنه شدند ، و حواسش حتی  به دل نازک شب بو هم هست،  که مبادا که ترک بردارد ،  به خدایی که خودم میدانم  چه خدایی  جانم ... . . .  #سهراب_سپهری #اردی_بهشت
34,BS3jan6l1rI,https://www.instagram.com/p/BS3jan6l1rI/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/bdbe831b48d00549e015a2278dc47a56/5CB018B9/t51.2885-15/e35/17932209_792177024270681_1172685900425986048_n.jpg,1492177742,2,131,. . . . این خانه را بگذار و بگذر بـا من بیــــا تا کعبـــه دل باور نکـن تنــهاییتـــــــ را من باتوام منزل بـه منزل ______________________________________________ #امامزاده_آقا_پیر_عباد #محمد_اصفهانی #فروردین_۹۶ #اهورا_ایمان
33,BSd8FoVFo-d,https://www.instagram.com/p/BSd8FoVFo-d/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/31ecea91df4a8b25553378b97ce81a61/5C94D2B1/t51.2885-15/e35/17494998_287188241716321_1225501920718749696_n.jpg,1491318262,4,110,. . . . صد فصل بهـار آید و  بیرون ننهـم گــــــام!  ترسم که بیایی تو و در خانـه نباشـــم ... . . . . #فروردین #خونه_آواجی #وحشی_بافقی
32,BRw8E7dhD-a,https://www.instagram.com/p/BRw8E7dhD-a/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/9e24a623eb49fcd277f4fa72ad413c51/5BFE0484/t51.2885-15/e15/17333465_396317120747155_7728489513927835648_n.jpg,1489808307,0,172,. . #خاطره_بازی . . . . __________________________________________________ #اسفند#بهار#۱۳۹۵#بوی_عیدی#بوی_توپ#بوی_کاغذ_رنگی#ماهی_دودی#سفره_نو#بوی_یاس_جانماز_ترمه_مادربزرگ#شادی_شکستن_قلک_پول#سکه_عیدی#اسکناس_تا_نخورده#قاشق_زدن#خیز_بلند#بته_نور#برق_کفش_جفت_شده#دولک#جریمه_عید_مدرسه#بوی_گل_محمدی#بوی_باغچه#بوی_حوض#عطر_خوب_نذری#شب_جمعه#جوی_لاجوردی#آب_تنی#با_اینا_زمستونو_سر_میکنم#با_اینا_خستگیمو_در_میکنم#وضعیت_سفید
31,BRchLjElHbL,https://www.instagram.com/p/BRchLjElHbL/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/d390535487512cc4f6687d4c55c0b7e1/5CA783EA/t51.2885-15/e35/17126459_411704299206893_2548478923084136448_n.jpg,1489123117,1,122,. . . . به صد جان میخرم گَردی  که خیزَد از سَرِ راهت . . . . #وحشی_بافقی #ازنا_اراک #زمستون #اسفند #جاده #am_iranaks #ir_photographer #iran_aks_mobile
30,BRA4QqgFBPl,https://www.instagram.com/p/BRA4QqgFBPl/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/02e24435ad1d105042c547eb3408bc7b/5C7318D9/t51.2885-15/e35/16908766_1309836715791641_9018834810772127744_n.jpg,1488195693,3,126,. . . . همـه بـر ســـر زبـانند و تـو در میـان جـانی  #سعدی
29,BQcbIbsD-Fl,https://www.instagram.com/p/BQcbIbsD-Fl/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/783db1f7c77aa9945ca8809dc27fb9b2/5CAE68FD/t51.2885-15/e35/16464937_1277167662369459_6417745175421911040_n.jpg,1486972462,2,101,° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° °
28,BQP3rfKDd6S,https://www.instagram.com/p/BQP3rfKDd6S/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/45273d7f9660bb13b139a92c4d79deb2/5C781A7E/t51.2885-15/e35/16584970_1894621594152857_2296503942130958336_n.jpg,1486551222,2,101,...زمستان است
27,BPxjxXrj3c7,https://www.instagram.com/p/BPxjxXrj3c7/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/a5cdb1765bd9f7e1ad691752dc3788a9/5CB0F2EE/t51.2885-15/e35/16228698_1197504593678515_8100313633130545152_n.jpg,1485534151,1,136,. . . . سرزمین من همین قالی ست زیر پایه های مبل که بوی گل هایش از پوست پاهای شما راه می رود تا دل تان آینه ی من این آلبوم مقوایی ست گشوده روی میز با گریه های مقوایی لبخند و چشم های مقوایی آسمان من گچ بری ها و سقف مسجدهاست می بینید؟ که من چگونه ام؟ موسیقی من صدای شماست که از کوچه می گذرید؟  #بیژن_نجد
